Date,Price,Open,High,Low,Vol.,Change %,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_1,rolling_mean_2,rolling_mean_3,rolling_mean_4,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10
2020-08-06,4885.13,"4,919.41","4,951.86","4,860.98",80.02M,-0.98%,4933.34,4889.52,4875.93,4783.69,4852.94,4958.74,4928.94,4939.62,4956.43,5033.76,4933.34,4911.43,4899.596666666667,4870.620000000001,4867.084000000001,4882.36,4889.0142857142855,4895.34,4902.127777777778,4915.291
2020-08-07,4889.52,"4,873.10","4,896.21","4,843.90",62.37M,0.09%,4885.13,4933.34,4889.52,4875.93,4783.69,4852.94,4958.74,4928.94,4939.62,4956.43,4885.13,4909.235000000001,4902.663333333334,4895.9800000000005,4873.522,4870.091666666666,4882.755714285714,4888.5287499999995,4894.205555555555,4900.428
2020-08-10,4909.51,"4,905.27","4,937.63","4,878.58",62.04M,0.41%,4889.52,4885.13,4933.34,4889.52,4875.93,4783.69,4852.94,4958.74,4928.94,4939.62,4889.52,4887.325000000001,4902.663333333334,4899.3775000000005,4894.688,4876.1883333333335,4872.867142857142,4883.60125,4888.638888888889,4893.737
2020-08-11,5027.99,"4,952.41","5,052.12","4,949.05",97.81M,2.41%,4909.51,4889.52,4885.13,4933.34,4889.52,4875.93,4783.69,4852.94,4958.74,4928.94,4909.51,4899.515,4894.72,4904.375,4901.404,4897.158333333334,4880.948571428571,4877.4475,4886.48,4890.726000000001
2020-08-12,5073.31,"5,017.73","5,096.53","5,010.80",76.79M,0.90%,5027.99,4909.51,4889.52,4885.13,4933.34,4889.52,4875.93,4783.69,4852.94,4958.74,5027.99,4968.75,4942.34,4928.0375,4929.098,4922.501666666667,4915.848571428572,4899.328750000001,4894.174444444445,4900.631
2020-08-13,5042.38,"5,055.42","5,079.02","5,037.55",57.69M,-0.61%,5073.31,5027.99,4909.51,4889.52,4885.13,4933.34,4889.52,4875.93,4783.69,4852.94,5073.31,5050.65,5003.6033333333335,4975.0825,4957.092,4953.133333333334,4944.045714285714,4935.53125,4918.66,4912.088
2020-08-14,4962.93,"5,018.95","5,018.95","4,921.58",66.38M,-1.58%,5042.38,5073.31,5027.99,4909.51,4889.52,4885.13,4933.34,4889.52,4875.93,4783.69,5042.38,5057.845,5047.893333333333,5013.2975,4988.5419999999995,4971.306666666666,4965.882857142858,4956.337500000001,4947.403333333334,4931.032000000001
2020-08-17,4971.94,"4,972.59","4,995.55","4,937.72",51.86M,0.18%,4962.93,5042.38,5073.31,5027.99,4909.51,4889.52,4885.13,4933.34,4889.52,4875.93,4962.93,5002.655000000001,5026.206666666668,5026.6525,5003.224,4984.2733333333335,4970.110000000001,4965.513750000001,4957.070000000001,4948.956
2020-08-18,4938.06,"4,951.98","5,001.29","4,924.15",60.47M,-0.68%,4971.94,4962.93,5042.38,5073.31,5027.99,4909.51,4889.52,4885.13,4933.34,4889.52,4971.94,4967.4349999999995,4992.416666666667,5012.639999999999,5015.710000000001,4998.009999999999,4982.511428571429,4970.33875,4966.227777777777,4958.557
2020-08-19,4977.23,"4,934.79","4,977.23","4,917.53",53.10M,0.79%,4938.06,4971.94,4962.93,5042.38,5073.31,5027.99,4909.51,4889.52,4885.13,4933.34,4938.06,4955.0,4957.643333333333,4978.8275,4997.724,5002.768333333333,4989.4457142857145,4976.955000000001,4966.752222222222,4963.411000000001
2020-08-20,4911.24,"4,914.69","4,937.95","4,888.15",66.41M,-1.33%,4977.23,4938.06,4971.94,4962.93,5042.38,5073.31,5027.99,4909.51,4889.52,4885.13,4977.23,4957.645,4962.41,4962.54,4978.508,4994.308333333333,4999.120000000001,4987.91875,4976.985555555556,4967.8
2020-08-21,4896.33,"4,927.61","4,939.25","4,839.08",72.89M,-0.30%,4911.24,4977.23,4938.06,4971.94,4962.93,5042.38,5073.31,5027.99,4909.51,4889.52,4911.24,4944.235,4942.176666666666,4949.617499999999,4952.280000000001,4967.296666666667,4982.441428571428,4988.134999999999,4979.398888888889,4970.411
2020-08-24,5007.89,"4,948.71","5,013.70","4,948.71",68.84M,2.28%,4896.33,4911.24,4977.23,4938.06,4971.94,4962.93,5042.38,5073.31,5027.99,4909.51,4896.33,4903.785,4928.266666666666,4930.715,4938.96,4942.955,4957.158571428571,4971.6775,4977.934444444444,4971.092
2020-08-25,5008.27,"5,023.06","5,073.61","5,008.27",64.06M,0.01%,5007.89,4896.33,4911.24,4977.23,4938.06,4971.94,4962.93,5042.38,5073.31,5027.99,5007.89,4952.110000000001,4938.486666666667,4948.1725,4946.15,4950.448333333334,4952.231428571429,4963.5,4975.701111111111,4980.929999999999
2020-08-26,5048.43,"4,991.63","5,050.10","4,977.94",49.32M,0.80%,5008.27,5007.89,4896.33,4911.24,4977.23,4938.06,4971.94,4962.93,5042.38,5073.31,5008.27,5008.08,4970.830000000001,4955.9325,4960.192,4956.503333333333,4958.708571428571,4959.23625,4968.474444444445,4978.9580000000005
2020-08-27,5015.97,"5,052.26","5,052.26","5,005.46",67.45M,-0.64%,5048.43,5008.27,5007.89,4896.33,4911.24,4977.23,4938.06,4971.94,4962.93,5042.38,5048.43,5028.35,5021.53,4990.2300000000005,4974.432000000001,4974.8983333333335,4969.635714285714,4969.92375,4969.1466666666665,4976.47
2020-08-28,5002.94,"5,031.31","5,031.53","4,970.64",71.21M,-0.26%,5015.97,5048.43,5008.27,5007.89,4896.33,4911.24,4977.23,4938.06,4971.94,4962.93,5015.97,5032.200000000001,5024.223333333334,5020.14,4995.378,4981.3550000000005,4980.765714285714,4975.427500000001,4975.04,4973.829
2020-08-31,4947.22,"5,041.34","5,067.55","4,942.18",97.43M,-1.11%,5002.94,5015.97,5048.43,5008.27,5007.89,4896.33,4911.24,4977.23,4938.06,4971.94,5002.94,5009.455,5022.446666666667,5018.9025,5016.7,4996.638333333333,4984.438571428572,4983.537499999999,4978.484444444444,4977.83
2020-09-01,4938.1,"4,974.42","4,993.56","4,892.83",91.32M,-0.18%,4947.22,5002.94,5015.97,5048.43,5008.27,5007.89,4896.33,4911.24,4977.23,4938.06,4947.22,4975.08,4988.71,5003.64,5004.566000000001,5005.12,4989.578571428572,4979.78625,4979.5022222222215,4975.358
2020-09-02,5031.74,"4,969.62","5,062.01","4,959.64",87.00M,1.90%,4938.1,4947.22,5002.94,5015.97,5048.43,5008.27,5007.89,4896.33,4911.24,4977.23,4938.1,4942.66,4962.753333333333,4976.0575,4990.532,4993.488333333334,4995.545714285714,4983.14375,4975.154444444444,4975.361999999999
2020-09-03,5009.52,"5,074.64","5,131.39","4,982.34",93.62M,-0.44%,5031.74,4938.1,4947.22,5002.94,5015.97,5048.43,5008.27,5007.89,4896.33,4911.24,5031.74,4984.92,4972.3533333333335,4980.0,4987.194,4997.400000000001,4998.952857142858,5000.070000000001,4988.543333333334,4980.813
2020-09-04,4965.07,"4,974.69","5,068.88","4,928.79",108.59M,-0.89%,5009.52,5031.74,4938.1,4947.22,5002.94,5015.97,5048.43,5008.27,5007.89,4896.33,5009.52,5020.63,4993.12,4981.645,4985.904,4990.915,4999.131428571428,5000.27375,5001.12,4990.6410000000005
2020-09-07,5053.72,"4,979.87","5,064.64","4,979.87",61.69M,1.79%,4965.07,5009.52,5031.74,4938.1,4947.22,5002.94,5015.97,5048.43,5008.27,5007.89,4965.07,4987.295,5002.110000000001,4986.1075,4978.33,4982.431666666666,4987.222857142857,4994.87375,4996.362222222222,4997.515
2020-09-08,4973.52,"5,052.88","5,061.60","4,935.38",85.59M,-1.59%,5053.72,4965.07,5009.52,5031.74,4938.1,4947.22,5002.94,5015.97,5048.43,5008.27,5053.72,5009.395,5009.4366666666665,5015.012500000001,4999.63,4990.895,4992.615714285714,4995.535,5001.412222222222,5002.098
2020-09-09,5042.98,"4,980.46","5,058.35","4,973.36",86.32M,1.40%,4973.52,5053.72,4965.07,5009.52,5031.74,4938.1,4947.22,5002.94,5015.97,5048.43,4973.52,5013.620000000001,4997.436666666667,5000.4575,5006.714,4995.278333333334,4988.412857142857,4990.22875,4993.088888888889,4998.623
2020-09-10,5023.93,"5,039.48","5,062.89","5,005.84",70.70M,-0.38%,5042.98,4973.52,5053.72,4965.07,5009.52,5031.74,4938.1,4947.22,5002.94,5015.97,5042.98,5008.25,5023.406666666667,5008.8225,5008.962,5012.758333333333,5002.092857142858,4995.23375,4996.09,4998.0779999999995
2020-09-11,5034.14,"5,014.97","5,053.63","4,997.86",70.57M,0.20%,5023.93,5042.98,4973.52,5053.72,4965.07,5009.52,5031.74,4938.1,4947.22,5002.94,5023.93,5033.455,5013.4766666666665,5023.5375,5011.844,5011.456666666667,5014.354285714285,5004.8225,4998.422222222222,4998.874
2020-09-14,5051.88,"5,071.87","5,087.52","5,034.91",57.54M,0.35%,5034.14,5023.93,5042.98,4973.52,5053.72,4965.07,5009.52,5031.74,4938.1,4947.22,5034.14,5029.035,5033.683333333333,5018.6425,5025.658,5015.56,5014.697142857143,5016.8275,5008.08,5001.994000000001
2020-09-15,5067.93,"5,056.90","5,087.99","5,035.10",79.32M,0.32%,5051.88,5034.14,5023.93,5042.98,4973.52,5053.72,4965.07,5009.52,5031.74,4938.1,5051.88,5043.01,5036.650000000001,5038.2325,5025.29,5030.028333333334,5020.748571428572,5019.344999999999,5020.722222222223,5012.460000000001
2020-09-16,5074.42,"5,065.75","5,091.52","5,029.56",81.46M,0.13%,5067.93,5051.88,5034.14,5023.93,5042.98,4973.52,5053.72,4965.07,5009.52,5031.74,5067.93,5059.905000000001,5051.316666666667,5044.47,5044.1720000000005,5032.3966666666665,5035.442857142858,5026.64625,5024.743333333334,5025.443000000001
2020-09-17,5039.5,"5,005.89","5,053.32","4,995.65",85.82M,-0.69%,5074.42,5067.93,5051.88,5034.14,5023.93,5042.98,4973.52,5053.72,4965.07,5009.52,5074.42,5071.175,5064.743333333334,5057.092500000001,5050.460000000001,5049.213333333333,5038.400000000001,5040.3150000000005,5031.954444444445,5029.711
2020-09-18,4978.18,"5,035.94","5,041.33","4,978.18",279.16M,-1.22%,5039.5,5074.42,5067.93,5051.88,5034.14,5023.93,5042.98,4973.52,5053.72,4965.07,5039.5,5056.96,5060.616666666667,5058.432500000001,5053.5740000000005,5048.633333333334,5047.825714285714,5038.5375,5040.224444444445,5032.709000000001
2020-09-21,4792.04,"4,949.76","4,949.76","4,779.21",128.89M,-3.74%,4978.18,5039.5,5074.42,5067.93,5051.88,5034.14,5023.93,5042.98,4973.52,5053.72,4978.18,5008.84,5030.7,5040.0075,5042.3820000000005,5041.008333333334,5038.568571428572,5039.12,5031.831111111112,5034.02
2020-09-22,4772.84,"4,809.57","4,827.00","4,772.84",92.91M,-0.40%,4792.04,4978.18,5039.5,5074.42,5067.93,5051.88,5034.14,5023.93,5042.98,4973.52,4792.04,4885.110000000001,4936.573333333334,4971.035,4990.414,5000.658333333334,5005.441428571429,5007.7525000000005,5011.666666666668,5007.852000000001
2020-09-23,4802.26,"4,824.17","4,871.45","4,802.26",86.95M,0.62%,4772.84,4792.04,4978.18,5039.5,5074.42,5067.93,5051.88,5034.14,5023.93,5042.98,4772.84,4782.4400000000005,4847.686666666667,4895.64,4931.396,4954.151666666667,4968.112857142857,4976.36625,4981.651111111111,4987.784
2020-09-24,4762.62,"4,746.10","4,806.83","4,744.04",97.84M,-0.83%,4802.26,4772.84,4792.04,4978.18,5039.5,5074.42,5067.93,5051.88,5034.14,5023.93,4802.26,4787.55,4789.046666666666,4836.33,4876.964,4909.873333333334,4932.452857142857,4947.38125,4957.021111111111,4963.712
2020-09-25,4729.66,"4,754.81","4,758.05","4,666.26",96.96M,-0.69%,4762.62,4802.26,4772.84,4792.04,4978.18,5039.5,5074.42,5067.93,5051.88,5034.14,4762.62,4782.4400000000005,4779.24,4782.4400000000005,4821.588,4857.906666666667,4888.837142857143,4911.223749999999,4926.852222222222,4937.581
2020-09-28,4843.27,"4,806.14","4,849.97","4,788.18",96.86M,2.40%,4729.66,4762.62,4802.26,4772.84,4792.04,4978.18,5039.5,5074.42,5067.93,5051.88,4729.66,4746.139999999999,4764.846666666667,4766.844999999999,4771.884,4806.266666666667,4839.585714285715,4868.9400000000005,4891.049999999999,4907.133
2020-09-29,4832.07,"4,832.87","4,846.63","4,806.45",73.79M,-0.23%,4843.27,4729.66,4762.62,4802.26,4772.84,4792.04,4978.18,5039.5,5074.42,5067.93,4843.27,4786.465,4778.516666666666,4784.452499999999,4782.13,4783.781666666667,4811.552857142858,4840.046249999999,4866.087777777779,4886.272
2020-09-30,4803.44,"4,793.19","4,854.02","4,782.69",98.79M,-0.59%,4832.07,4843.27,4729.66,4762.62,4802.26,4772.84,4792.04,4978.18,5039.5,5074.42,4832.07,4837.67,4801.666666666667,4791.905000000001,4793.976000000001,4790.453333333334,4790.68,4814.1175,4839.16,4862.686
2020-10-01,4824.04,"4,850.20","4,871.83","4,804.77",90.32M,0.43%,4803.44,4832.07,4843.27,4729.66,4762.62,4802.26,4772.84,4792.04,4978.18,5039.5,4803.44,4817.754999999999,4826.259999999999,4802.11,4794.2119999999995,4795.553333333333,4792.308571428572,4792.275,4812.931111111111,4835.588
2020-10-02,4824.88,"4,769.43","4,824.88","4,757.22",78.03M,0.02%,4824.04,4803.44,4832.07,4843.27,4729.66,4762.62,4802.26,4772.84,4792.04,4978.18,4824.04,4813.74,4819.849999999999,4825.705,4806.496,4799.183333333333,4799.622857142857,4796.275,4795.804444444444,4814.0419999999995
2020-10-05,4871.87,"4,863.63","4,876.86","4,842.26",73.98M,0.97%,4824.88,4824.04,4803.44,4832.07,4843.27,4729.66,4762.62,4802.26,4772.84,4792.04,4824.88,4824.46,4817.453333333334,4821.1075,4825.54,4809.56,4802.854285714285,4802.78,4799.453333333333,4798.7119999999995
2020-10-06,4895.46,"4,881.80","4,925.71","4,850.36",88.77M,0.48%,4871.87,4824.88,4824.04,4803.44,4832.07,4843.27,4729.66,4762.62,4802.26,4772.84,4871.87,4848.375,4840.263333333333,4831.0575,4831.26,4833.261666666666,4818.461428571428,4811.48125,4810.456666666667,4806.695
2020-10-07,4882.0,"4,888.49","4,915.63","4,865.26",90.53M,-0.27%,4895.46,4871.87,4824.88,4824.04,4803.44,4832.07,4843.27,4729.66,4762.62,4802.26,4895.46,4883.665,4864.07,4854.0625,4843.938,4841.96,4842.147142857143,4828.086249999999,4820.812222222222,4818.957
2020-10-08,4911.94,"4,910.49","4,936.04","4,877.10",76.90M,0.61%,4882.0,4895.46,4871.87,4824.88,4824.04,4803.44,4832.07,4843.27,4729.66,4762.62,4882.0,4888.73,4883.11,4868.5525,4859.65,4850.281666666667,4847.68,4847.12875,4834.076666666667,4826.931
2020-10-09,4946.81,"4,925.41","4,954.02","4,918.06",82.33M,0.71%,4911.94,4882.0,4895.46,4871.87,4824.88,4824.04,4803.44,4832.07,4843.27,4729.66,4911.94,4896.969999999999,4896.466666666666,4890.317499999999,4877.2300000000005,4868.365000000001,4859.089999999999,4855.7125,4854.33,4841.863
2020-10-12,4979.29,"4,952.47","4,998.51","4,944.00",74.09M,0.66%,4946.81,4911.94,4882.0,4895.46,4871.87,4824.88,4824.04,4803.44,4832.07,4843.27,4946.81,4929.375,4913.583333333333,4909.0525,4901.616,4888.826666666667,4879.571428571428,4870.055,4865.834444444444,4863.5779999999995
2020-10-13,4947.61,"4,976.28","4,976.58","4,928.64",81.15M,-0.64%,4979.29,4946.81,4911.94,4882.0,4895.46,4871.87,4824.88,4824.04,4803.44,4832.07,4979.29,4963.05,4946.013333333333,4930.01,4923.1,4914.5616666666665,4901.75,4892.03625,4882.192222222223,4877.179999999999
2020-10-14,4941.66,"4,956.69","4,965.32","4,928.43",71.56M,-0.12%,4947.61,4979.29,4946.81,4911.94,4882.0,4895.46,4871.87,4824.88,4824.04,4803.44,4947.61,4963.45,4957.903333333333,4946.4125,4933.530000000001,4927.185,4919.282857142856,4907.4825,4898.211111111112,4888.7339999999995
2020-10-15,4837.42,"4,873.03","4,881.31","4,808.58",106.04M,-2.11%,4941.66,4947.61,4979.29,4946.81,4911.94,4882.0,4895.46,4871.87,4824.88,4824.04,4941.66,4944.635,4956.186666666666,4953.8425,4945.462,4934.885,4929.252857142857,4922.08,4911.28,4902.556
2020-10-16,4935.86,"4,904.10","4,957.60","4,875.76",103.41M,2.03%,4837.42,4941.66,4947.61,4979.29,4946.81,4911.94,4882.0,4895.46,4871.87,4824.88,4837.42,4889.54,4908.8966666666665,4926.495,4930.558,4927.455,4920.961428571429,4917.77375,4912.673333333334,4903.894
2020-10-19,4942.62,"4,955.39","4,993.39","4,881.46",44.91M,0.14%,4935.86,4837.42,4941.66,4947.61,4979.29,4946.81,4911.94,4882.0,4895.46,4871.87,4935.86,4886.639999999999,4904.98,4915.6375,4928.368,4931.441666666667,4928.655714285714,4922.82375,4919.783333333334,4914.992
2020-10-20,4929.28,"4,932.87","4,968.61","4,914.49",89.48M,-0.27%,4942.62,4935.86,4837.42,4941.66,4947.61,4979.29,4946.81,4911.94,4882.0,4895.46,4942.62,4939.24,4905.299999999999,4914.389999999999,4921.034,4930.743333333333,4933.038571428571,4930.40125,4925.0233333333335,4922.067
2020-10-21,4853.95,"4,945.33","4,945.33","4,849.01",77.28M,-1.53%,4929.28,4942.62,4935.86,4837.42,4941.66,4947.61,4979.29,4946.81,4911.94,4882.0,4929.28,4935.95,4935.92,4911.295,4917.3679999999995,4922.408333333333,4930.534285714285,4932.568749999999,4930.276666666667,4925.449
2020-10-22,4851.38,"4,830.44","4,873.90","4,783.65",89.67M,-0.05%,4853.95,4929.28,4942.62,4935.86,4837.42,4941.66,4947.61,4979.29,4946.81,4911.94,4853.95,4891.615,4908.616666666666,4915.4275,4899.825999999999,4906.798333333333,4912.628571428571,4920.96125,4923.833333333333,4922.644
2020-10-23,4909.64,"4,843.28","4,934.71","4,843.14",80.39M,1.20%,4851.38,4853.95,4929.28,4942.62,4935.86,4837.42,4941.66,4947.61,4979.29,4946.81,4851.38,4852.665,4878.203333333334,4894.3075,4902.618,4891.751666666666,4898.881428571428,4904.9725,4913.23,4916.588
2020-10-26,4816.12,"4,844.64","4,896.47","4,814.99",85.09M,-1.90%,4909.64,4851.38,4853.95,4929.28,4942.62,4935.86,4837.42,4941.66,4947.61,4979.29,4909.64,4880.51,4871.656666666667,4886.0625,4897.374,4903.788333333333,4894.307142857143,4900.22625,4905.4911111111105,4912.871
2020-10-27,4730.66,"4,818.98","4,818.98","4,723.70",107.93M,-1.77%,4816.12,4909.64,4851.38,4853.95,4929.28,4942.62,4935.86,4837.42,4941.66,4947.61,4816.12,4862.88,4859.046666666666,4857.7725,4872.0740000000005,4883.831666666666,4891.2642857142855,4884.5337500000005,4890.881111111111,4896.554
2020-10-28,4571.12,"4,635.19","4,640.63","4,521.61",162.66M,-3.37%,4730.66,4816.12,4909.64,4851.38,4853.95,4929.28,4942.62,4935.86,4837.42,4941.66,4730.66,4773.389999999999,4818.806666666666,4826.95,4832.35,4848.505,4861.95,4871.188749999999,4867.4366666666665,4874.8589999999995
2020-10-29,4569.67,"4,571.13","4,606.72","4,512.57",120.09M,-0.03%,4571.12,4730.66,4816.12,4909.64,4851.38,4853.95,4929.28,4942.62,4935.86,4837.42,4571.12,4650.889999999999,4705.966666666666,4756.885,4775.784000000001,4788.811666666667,4808.878571428571,4825.59625,4837.847777777777,4837.805
2020-10-30,4594.24,"4,519.37","4,601.74","4,519.37",109.10M,0.54%,4569.67,4571.12,4730.66,4816.12,4909.64,4851.38,4853.95,4929.28,4942.62,4935.86,4569.67,4570.395,4623.816666666667,4671.8925,4719.442,4741.431666666666,4757.505714285714,4778.9775,4797.16,4811.03
2020-11-02,4691.14,"4,614.95","4,705.11","4,581.86",94.94M,2.11%,4594.24,4569.67,4571.12,4730.66,4816.12,4909.64,4851.38,4853.95,4929.28,4942.62,4594.24,4581.955,4578.343333333333,4616.4225,4656.362,4698.575,4720.404285714286,4737.0975,4758.451111111111,4776.868
2020-11-03,4805.61,"4,743.86","4,812.29","4,730.23",114.00M,2.44%,4691.14,4594.24,4569.67,4571.12,4730.66,4816.12,4909.64,4851.38,4853.95,4929.28,4691.14,4642.6900000000005,4618.35,4606.5425,4631.366,4662.158333333334,4697.512857142857,4716.74625,4731.9911111111105,4751.719999999999
2020-11-04,4922.85,"4,736.46","4,926.56","4,730.31",112.28M,2.44%,4805.61,4691.14,4594.24,4569.67,4571.12,4730.66,4816.12,4909.64,4851.38,4853.95,4805.61,4748.375,4696.996666666667,4665.165,4646.356,4660.406666666667,4682.651428571428,4711.025,4726.619999999999,4739.353
2020-11-05,4983.99,"4,956.02","4,998.19","4,942.18",103.97M,1.24%,4922.85,4805.61,4691.14,4594.24,4569.67,4571.12,4730.66,4816.12,4909.64,4851.38,4922.85,4864.23,4806.533333333333,4753.46,4716.701999999999,4692.438333333333,4697.898571428572,4712.67625,4734.561111111111,4746.243
2020-11-06,4960.88,"4,964.26","4,997.74","4,915.24",89.98M,-0.46%,4983.99,4922.85,4805.61,4691.14,4594.24,4569.67,4571.12,4730.66,4816.12,4909.64,4983.99,4953.42,4904.150000000001,4850.8975,4799.566000000001,4761.25,4734.088571428571,4733.66,4742.822222222222,4759.504
2020-11-09,5336.32,"5,036.92","5,387.49","5,021.33",245.97M,7.57%,4960.88,4983.99,4922.85,4805.61,4691.14,4594.24,4569.67,4571.12,4730.66,4816.12,4960.88,4972.4349999999995,4955.906666666667,4918.3325,4872.894,4826.451666666667,4789.768571428571,4762.4375,4758.906666666666,4764.628
2020-11-10,5418.97,"5,351.31","5,439.08","5,327.22",209.89M,1.55%,5336.32,4960.88,4983.99,4922.85,4805.61,4691.14,4594.24,4569.67,4571.12,4730.66,5336.32,5148.6,5093.73,5051.01,5001.93,4950.131666666667,4899.29,4858.0875,4826.202222222222,4816.647999999999
2020-11-11,5445.21,"5,433.66","5,462.95","5,408.67",111.22M,0.48%,5418.97,5336.32,4960.88,4983.99,4922.85,4805.61,4691.14,4594.24,4569.67,4571.12,5418.97,5377.645,5238.723333333334,5175.04,5124.602,5071.4366666666665,5017.108571428572,4964.25,4920.4077777777775,4885.479
2020-11-12,5362.57,"5,394.37","5,421.40","5,348.63",103.38M,-1.52%,5445.21,5418.97,5336.32,4960.88,4983.99,4922.85,4805.61,4691.14,4594.24,4569.67,5445.21,5432.09,5400.166666666667,5290.344999999999,5229.0740000000005,5178.036666666667,5124.832857142857,5070.62125,5017.69,4972.888
2020-11-13,5380.16,"5,343.32","5,411.12","5,343.25",101.91M,0.33%,5362.57,5445.21,5418.97,5336.32,4960.88,4983.99,4922.85,4805.61,4691.14,4594.24,5362.57,5403.889999999999,5408.916666666667,5390.7675,5304.789999999999,5251.323333333334,5204.398571428572,5154.55,5103.06,5052.178
2020-11-16,5471.48,"5,430.57","5,518.91","5,402.31",139.10M,1.70%,5380.16,5362.57,5445.21,5418.97,5336.32,4960.88,4983.99,4922.85,4805.61,4691.14,5380.16,5371.365,5395.98,5401.7275,5388.646000000001,5317.3516666666665,5269.728571428571,5226.368750000001,5179.6177777777775,5130.77
2020-11-17,5483.0,"5,468.29","5,487.31","5,441.26",97.13M,0.21%,5471.48,5380.16,5362.57,5445.21,5418.97,5336.32,4960.88,4983.99,4922.85,4805.61,5471.48,5425.82,5404.736666666667,5414.855,5415.678,5402.451666666667,5339.37,5294.947499999999,5253.6033333333335,5208.803999999999
2020-11-18,5511.45,"5,468.17","5,521.01","5,452.12",90.37M,0.52%,5483.0,5471.48,5380.16,5362.57,5445.21,5418.97,5336.32,4960.88,4983.99,4922.85,5483.0,5477.24,5444.88,5424.3025,5428.4839999999995,5426.8983333333335,5413.958571428571,5357.32375,5315.842222222222,5276.543
2020-11-19,5474.66,"5,458.02","5,490.18","5,449.45",93.49M,-0.67%,5511.45,5483.0,5471.48,5380.16,5362.57,5445.21,5418.97,5336.32,4960.88,4983.99,5511.45,5497.225,5488.643333333333,5461.5225,5441.732,5442.3116666666665,5438.977142857143,5426.145,5374.448888888889,5335.403
2020-11-20,5495.89,"5,463.99","5,524.25","5,461.39",94.70M,0.39%,5474.66,5511.45,5483.0,5471.48,5380.16,5362.57,5445.21,5418.97,5336.32,4960.88,5474.66,5493.055,5489.703333333334,5485.1475,5464.15,5447.219999999999,5446.932857142857,5443.4375,5431.535555555555,5384.469999999999
2020-11-23,5492.15,"5,543.83","5,555.83","5,492.15",95.99M,-0.07%,5495.89,5474.66,5511.45,5483.0,5471.48,5380.16,5362.57,5445.21,5418.97,5336.32,5495.89,5485.275,5494.0,5491.25,5487.295999999999,5469.44,5454.172857142857,5453.0525,5449.265555555556,5437.971
2020-11-24,5558.42,"5,546.07","5,574.69","5,536.11",124.94M,1.21%,5492.15,5495.89,5474.66,5511.45,5483.0,5471.48,5380.16,5362.57,5445.21,5418.97,5492.15,5494.02,5487.566666666666,5493.5375,5491.43,5488.105,5472.684285714286,5458.92,5457.3966666666665,5453.554
2020-11-25,5571.29,"5,577.97","5,589.78","5,545.01",113.62M,0.23%,5558.42,5492.15,5495.89,5474.66,5511.45,5483.0,5471.48,5380.16,5362.57,5445.21,5558.42,5525.285,5515.486666666667,5505.28,5506.514,5502.595,5498.15,5483.40125,5469.975555555556,5467.499
2020-11-26,5566.79,"5,589.38","5,592.78","5,559.72",65.75M,-0.08%,5571.29,5558.42,5492.15,5495.89,5474.66,5511.45,5483.0,5471.48,5380.16,5362.57,5571.29,5564.855,5540.62,5529.4375,5518.482,5517.31,5512.408571428571,5507.2925,5493.166666666667,5480.107
2020-11-27,5598.18,"5,563.04","5,612.76","5,556.62",84.63M,0.56%,5566.79,5571.29,5558.42,5492.15,5495.89,5474.66,5511.45,5483.0,5471.48,5380.16,5566.79,5569.04,5565.5,5547.1625,5536.908,5526.533333333333,5524.378571428571,5519.20625,5513.903333333333,5500.529
2020-11-30,5518.55,"5,564.16","5,599.94","5,518.55",147.86M,-1.42%,5598.18,5566.79,5571.29,5558.42,5492.15,5495.89,5474.66,5511.45,5483.0,5471.48,5598.18,5582.485000000001,5578.753333333334,5573.67,5557.366,5547.12,5536.768571428571,5533.60375,5527.981111111111,5522.331
2020-12-01,5581.64,"5,542.46","5,589.68","5,529.25",102.22M,1.14%,5518.55,5598.18,5566.79,5571.29,5558.42,5492.15,5495.89,5474.66,5511.45,5483.0,5518.55,5558.365,5561.173333333333,5563.7025,5562.646,5550.896666666667,5543.038571428572,5534.49125,5531.931111111112,5527.0380000000005
